tahun,bulan,benua,region,nama_negara,nilai_ekspor
2005,"Oktober","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",3635
2005,"Oktober","Asia dan Timur Tengah","ASEAN","Filipina",116995
2005,"Oktober","Asia dan Timur Tengah","ASEAN","Kamboja",8380
2005,"Oktober","Asia dan Timur Tengah","ASEAN","Laos",17
2005,"Oktober","Asia dan Timur Tengah","ASEAN","Malaysia",279399
2005,"Oktober","Asia dan Timur Tengah","ASEAN","Myanmar",8380
2005,"Oktober","Asia dan Timur Tengah","ASEAN","Singapura",468087
2005,"Oktober","Asia dan Timur Tengah","ASEAN","Thailand",236286
2005,"Oktober","Asia dan Timur Tengah","ASEAN","Vietnam",59015
2005,"Oktober","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",123423
2005,"Oktober","Asia dan Timur Tengah","Asia Selatan","India",281096
2005,"Oktober","Asia dan Timur Tengah","Timur Tengah","Irak",8971
2005,"Oktober","Asia dan Timur Tengah","Asia Timur","Jepang",1605978
2005,"Oktober","Asia dan Timur Tengah","Asia Timur","Korea Selatan",808688
2005,"Oktober","Asia dan Timur Tengah","Asia Selatan","Pakistan",83920
2005,"Oktober","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",797022
2005,"Oktober","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",39388
2005,"Oktober","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",171666
2005,"Oktober","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",289252
2005,"Oktober","Australia dan Oceania","Australia","Australia",193365
2005,"Oktober","Australia dan Oceania","New Zealand","New Zealand",21412
2005,"Oktober","Afrika","Afrika Selatan","Afrika Selatan",33944
2005,"Oktober","Afrika","Afrika Lainnya","Afrika lainnya",97250
2005,"Oktober","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",50680
2005,"November","Amerika","Amerika Utara","Amerika Serikat",646142.6
2005,"November","Amerika","Amerika Utara","Kanada",24445.1
2005,"November","Amerika","Amerika Tengah dan Selatan","Argentina",10461.28
2005,"November","Amerika","Amerika Tengah dan Selatan","Brasil",31361.05
2005,"November","Amerika","Amerika Tengah dan Selatan","Meksiko",21540.58
2005,"November","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",32217.21
2005,"November","Eropa","Uni Eropa","Belanda",174407.8
2005,"November","Eropa","Uni Eropa","Belgia",62254.53
2005,"November","Eropa","Uni Eropa","Inggris",75488.65
2005,"November","Eropa","Uni Eropa","Italia",63314.17
2005,"November","Eropa","Uni Eropa","Jerman",138792.6
2005,"November","Eropa","Uni Eropa","Perancis",38039.55
2005,"November","Eropa","Uni Eropa","Spanyol",187446.7
2005,"November","Eropa","Uni Eropa","Uni Eropa lainnya ",67866.33
2005,"November","Eropa","Rusia","Rusia",16187.78
2005,"November","Eropa","Turki","Turki",58830.25
2005,"November","Eropa","Eropa Lainnya","Eropa lainnya",41894.97
2005,"November","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",2800.28
2005,"November","Asia dan Timur Tengah","ASEAN","Filipina",141391.1
2005,"November","Asia dan Timur Tengah","ASEAN","Kamboja",6590.8
2005,"November","Asia dan Timur Tengah","ASEAN","Laos",144.5
2005,"November","Asia dan Timur Tengah","ASEAN","Malaysia",273506.9
2005,"November","Asia dan Timur Tengah","ASEAN","Myanmar",3713.04
2005,"November","Asia dan Timur Tengah","ASEAN","Singapura",663691.8
2005,"November","Asia dan Timur Tengah","ASEAN","Thailand",159516.9
2005,"November","Asia dan Timur Tengah","ASEAN","Vietnam",51978.08
2005,"November","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",111197.5
2005,"November","Asia dan Timur Tengah","Asia Selatan","India",311854.6
2005,"November","Asia dan Timur Tengah","Timur Tengah","Irak",6483.54
2005,"November","Asia dan Timur Tengah","Asia Timur","Jepang",1452764
2005,"November","Asia dan Timur Tengah","Asia Timur","Korea Selatan",646950.4
2005,"November","Asia dan Timur Tengah","Asia Selatan","Pakistan",59765.93
2005,"November","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",637640.2
2005,"November","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",35683.83
2005,"November","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",200265.5
2005,"November","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",213529.1
2005,"November","Australia dan Oceania","Australia","Australia",150337.4
2005,"November","Australia dan Oceania","New Zealand","New Zealand",35209.14
2005,"November","Afrika","Afrika Selatan","Afrika Selatan",55544.86
2005,"November","Afrika","Afrika Lainnya","Afrika lainnya",66370.6
2005,"November","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",49201
2005,"Desember","Amerika","Amerika Utara","Amerika Serikat",870864.9
2005,"Desember","Amerika","Amerika Utara","Kanada",43474.73
2005,"Desember","Amerika","Amerika Tengah dan Selatan","Argentina",9960.45
2005,"Desember","Amerika","Amerika Tengah dan Selatan","Brasil",44967.78
2005,"Desember","Amerika","Amerika Tengah dan Selatan","Meksiko",20566.8
2005,"Desember","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",45840.98
2005,"Desember","Eropa","Uni Eropa","Belanda",212774
2005,"Desember","Eropa","Uni Eropa","Belgia",95651.74
2005,"Desember","Eropa","Uni Eropa","Inggris",111349.3
2005,"Desember","Eropa","Uni Eropa","Italia",98767.88
2005,"Desember","Eropa","Uni Eropa","Jerman",145195.6
2005,"Desember","Eropa","Uni Eropa","Perancis",60626.81
2005,"Desember","Eropa","Uni Eropa","Spanyol",53225.71
2005,"Desember","Eropa","Uni Eropa","Uni Eropa lainnya ",149137.3
2005,"Desember","Eropa","Rusia","Rusia",12710.89
2005,"Desember","Eropa","Turki","Turki",47020.26
2005,"Desember","Eropa","Eropa Lainnya","Eropa lainnya",46683.22
2005,"Desember","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",3842.87
2005,"Desember","Asia dan Timur Tengah","ASEAN","Filipina",186579.9
2005,"Desember","Asia dan Timur Tengah","ASEAN","Kamboja",9244.17
2005,"Desember","Asia dan Timur Tengah","ASEAN","Laos",202.6
2005,"Desember","Asia dan Timur Tengah","ASEAN","Malaysia",344714.9
2005,"Desember","Asia dan Timur Tengah","ASEAN","Myanmar",8622.85
2005,"Desember","Asia dan Timur Tengah","ASEAN","Singapura",661796.6
2005,"Desember","Asia dan Timur Tengah","ASEAN","Thailand",230007.6
2005,"Desember","Asia dan Timur Tengah","ASEAN","Vietnam",74488.65
2005,"Desember","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",143736.7
2005,"Desember","Asia dan Timur Tengah","Asia Selatan","India",249802.7
2005,"Desember","Asia dan Timur Tengah","Timur Tengah","Irak",597.73
2005,"Desember","Asia dan Timur Tengah","Asia Timur","Jepang",1694625
2005,"Desember","Asia dan Timur Tengah","Asia Timur","Korea Selatan",848188
2005,"Desember","Asia dan Timur Tengah","Asia Selatan","Pakistan",53468.65
2005,"Desember","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",649403.9
2005,"Desember","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",55129.54
2005,"Desember","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",166630.5
2005,"Desember","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",243733.5
2005,"Desember","Australia dan Oceania","Australia","Australia",199240.7
2005,"Desember","Australia dan Oceania","New Zealand","New Zealand",15158.27
2005,"Desember","Afrika","Afrika Selatan","Afrika Selatan",25795.79
2005,"Desember","Afrika","Afrika Lainnya","Afrika lainnya",96278.49
2005,"Desember","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",62680
2006,"Januari","Amerika","Amerika Utara","Amerika Serikat",835982
2006,"Januari","Amerika","Amerika Utara","Kanada",32486
2006,"Januari","Amerika","Amerika Tengah dan Selatan","Argentina",8803
2006,"Januari","Amerika","Amerika Tengah dan Selatan","Brasil",39025
2006,"Januari","Amerika","Amerika Tengah dan Selatan","Meksiko",20126
2006,"Januari","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",42640
2006,"Januari","Eropa","Uni Eropa","Belanda",215985
2006,"Januari","Eropa","Uni Eropa","Belgia",77936
2006,"Januari","Eropa","Uni Eropa","Inggris",108146
2006,"Januari","Eropa","Uni Eropa","Italia",96525
2006,"Januari","Eropa","Uni Eropa","Jerman",162647
2006,"Januari","Eropa","Uni Eropa","Perancis",52911
2006,"Januari","Eropa","Uni Eropa","Spanyol",238798
2006,"Januari","Eropa","Uni Eropa","Uni Eropa lainnya ",92700
2006,"Januari","Eropa","Rusia","Rusia",11308
2006,"Januari","Eropa","Turki","Turki",48077
2006,"Januari","Eropa","Eropa Lainnya","Eropa lainnya",44126
2006,"Januari","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",2731
2006,"Januari","Asia dan Timur Tengah","ASEAN","Filipina",159610
2006,"Januari","Asia dan Timur Tengah","ASEAN","Kamboja",7327
2006,"Januari","Asia dan Timur Tengah","ASEAN","Laos",975
2006,"Januari","Asia dan Timur Tengah","ASEAN","Malaysia",346306
2006,"Januari","Asia dan Timur Tengah","ASEAN","Myanmar",7996
2006,"Januari","Asia dan Timur Tengah","ASEAN","Singapura",657137
2006,"Januari","Asia dan Timur Tengah","ASEAN","Thailand",205458
2006,"Januari","Asia dan Timur Tengah","ASEAN","Vietnam",61294
2006,"Januari","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",122469
2006,"Januari","Asia dan Timur Tengah","Asia Selatan","India",178129
2006,"Januari","Asia dan Timur Tengah","Timur Tengah","Irak",4901
2006,"Januari","Asia dan Timur Tengah","Asia Timur","Jepang",1707832
2006,"Januari","Asia dan Timur Tengah","Asia Timur","Korea Selatan",617369
2006,"Januari","Asia dan Timur Tengah","Asia Selatan","Pakistan",68496
2006,"Januari","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",650207
2006,"Januari","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",34296
2006,"Januari","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",187878
2006,"Januari","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",220100
2006,"Januari","Australia dan Oceania","Australia","Australia",220906
2006,"Januari","Australia dan Oceania","New Zealand","New Zealand",33668
2006,"Januari","Afrika","Afrika Selatan","Afrika Selatan",20862
2006,"Januari","Afrika","Afrika Lainnya","Afrika lainnya",82684
2006,"Januari","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",73107
2006,"Februari","Amerika","Amerika Utara","Amerika Serikat",884037
2006,"Februari","Amerika","Amerika Utara","Kanada",45814
2006,"Februari","Amerika","Amerika Tengah dan Selatan","Argentina",12119
2006,"Februari","Amerika","Amerika Tengah dan Selatan","Brasil",32737
2006,"Februari","Amerika","Amerika Tengah dan Selatan","Meksiko",18166
2006,"Februari","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",43436
2006,"Februari","Eropa","Uni Eropa","Belanda",215045
2006,"Februari","Eropa","Uni Eropa","Belgia",90904
2006,"Februari","Eropa","Uni Eropa","Inggris",108813
2006,"Februari","Eropa","Uni Eropa","Italia",100875
2006,"Februari","Eropa","Uni Eropa","Jerman",147072
2006,"Februari","Eropa","Uni Eropa","Perancis",52350
2006,"Februari","Eropa","Uni Eropa","Spanyol",134116
2006,"Februari","Eropa","Uni Eropa","Uni Eropa lainnya ",103219
2006,"Februari","Eropa","Rusia","Rusia",21563
2006,"Februari","Eropa","Turki","Turki",46446
2006,"Februari","Eropa","Eropa Lainnya","Eropa lainnya",31080
2006,"Februari","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",2810
2006,"Februari","Asia dan Timur Tengah","ASEAN","Filipina",87490
2006,"Februari","Asia dan Timur Tengah","ASEAN","Kamboja",9715
2006,"Februari","Asia dan Timur Tengah","ASEAN","Laos",96
2006,"Februari","Asia dan Timur Tengah","ASEAN","Malaysia",400485
2006,"Februari","Asia dan Timur Tengah","ASEAN","Myanmar",8343
2006,"Februari","Asia dan Timur Tengah","ASEAN","Singapura",668467
2006,"Februari","Asia dan Timur Tengah","ASEAN","Thailand",212799
2006,"Februari","Asia dan Timur Tengah","ASEAN","Vietnam",68889
2006,"Februari","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",131213
2006,"Februari","Asia dan Timur Tengah","Asia Selatan","India",178086
2006,"Februari","Asia dan Timur Tengah","Timur Tengah","Irak",6978
2006,"Februari","Asia dan Timur Tengah","Asia Timur","Jepang",1686402
2006,"Februari","Asia dan Timur Tengah","Asia Timur","Korea Selatan",579475
2006,"Februari","Asia dan Timur Tengah","Asia Selatan","Pakistan",71010
2006,"Februari","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",646816
2006,"Februari","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",44763
2006,"Februari","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",197788
2006,"Februari","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",235734
2006,"Februari","Australia dan Oceania","Australia","Australia",199602
2006,"Februari","Australia dan Oceania","New Zealand","New Zealand",35493
2006,"Februari","Afrika","Afrika Selatan","Afrika Selatan",29464
2006,"Februari","Afrika","Afrika Lainnya","Afrika lainnya",83030
2006,"Februari","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",49042
2006,"Maret","Amerika","Amerika Utara","Amerika Serikat",870324
2006,"Maret","Amerika","Amerika Utara","Kanada",44779
2006,"Maret","Amerika","Amerika Tengah dan Selatan","Argentina",11926
2006,"Maret","Amerika","Amerika Tengah dan Selatan","Brasil",34341
2006,"Maret","Amerika","Amerika Tengah dan Selatan","Meksiko",23680
2006,"Maret","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",48930
2006,"Maret","Eropa","Uni Eropa","Belanda",154241
2006,"Maret","Eropa","Uni Eropa","Belgia",91519
2006,"Maret","Eropa","Uni Eropa","Inggris",119830
2006,"Maret","Eropa","Uni Eropa","Italia",88774
2006,"Maret","Eropa","Uni Eropa","Jerman",141166
2006,"Maret","Eropa","Uni Eropa","Perancis",58910
2006,"Maret","Eropa","Uni Eropa","Spanyol",161447
2006,"Maret","Eropa","Uni Eropa","Uni Eropa lainnya ",87138
2006,"Maret","Eropa","Rusia","Rusia",17268
2006,"Maret","Eropa","Turki","Turki",59456
2006,"Maret","Eropa","Eropa Lainnya","Eropa lainnya",22373
2006,"Maret","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",3581
2006,"Maret","Asia dan Timur Tengah","ASEAN","Filipina",124026
2006,"Maret","Asia dan Timur Tengah","ASEAN","Kamboja",10479
2006,"Maret","Asia dan Timur Tengah","ASEAN","Laos",275
2006,"Maret","Asia dan Timur Tengah","ASEAN","Malaysia",320013
2006,"Maret","Asia dan Timur Tengah","ASEAN","Myanmar",8316
2006,"Maret","Asia dan Timur Tengah","ASEAN","Singapura",636890
2006,"Maret","Asia dan Timur Tengah","ASEAN","Thailand",232160
2006,"Maret","Asia dan Timur Tengah","ASEAN","Vietnam",80996
2006,"Maret","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",141550
2006,"Maret","Asia dan Timur Tengah","Asia Selatan","India",290082
2006,"Maret","Asia dan Timur Tengah","Timur Tengah","Irak",12384
2006,"Maret","Asia dan Timur Tengah","Asia Timur","Jepang",1670232
2006,"Maret","Asia dan Timur Tengah","Asia Timur","Korea Selatan",668566
2006,"Maret","Asia dan Timur Tengah","Asia Selatan","Pakistan",37431
2006,"Maret","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",581343
2006,"Maret","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",41397
2006,"Maret","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",198989
2006,"Maret","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",255575
2006,"Maret","Australia dan Oceania","Australia","Australia",162012
2006,"Maret","Australia dan Oceania","New Zealand","New Zealand",15681
2006,"Maret","Afrika","Afrika Selatan","Afrika Selatan",28687
2006,"Maret","Afrika","Afrika Lainnya","Afrika lainnya",97674
2006,"Maret","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",47994
2006,"April","Amerika","Amerika Utara","Amerika Serikat",919556
2006,"April","Amerika","Amerika Utara","Kanada",42522
2006,"April","Amerika","Amerika Tengah dan Selatan","Argentina",15073
2006,"April","Amerika","Amerika Tengah dan Selatan","Brasil",39656
2006,"April","Amerika","Amerika Tengah dan Selatan","Meksiko",24144
2006,"April","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",45394
2006,"April","Eropa","Uni Eropa","Belanda",202940
2006,"April","Eropa","Uni Eropa","Belgia",84953
2006,"April","Eropa","Uni Eropa","Inggris",113980
2006,"April","Eropa","Uni Eropa","Italia",99492
2006,"April","Eropa","Uni Eropa","Jerman",139735
2006,"April","Eropa","Uni Eropa","Perancis",45127
2006,"April","Eropa","Uni Eropa","Spanyol",65437
2006,"April","Eropa","Uni Eropa","Uni Eropa lainnya ",91569
2006,"April","Eropa","Rusia","Rusia",21316
2006,"April","Eropa","Turki","Turki",45590
2006,"April","Eropa","Eropa Lainnya","Eropa lainnya",34224
2006,"April","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",4562
2006,"April","Asia dan Timur Tengah","ASEAN","Filipina",95244
2006,"April","Asia dan Timur Tengah","ASEAN","Kamboja",9835
2006,"April","Asia dan Timur Tengah","ASEAN","Laos",199
2006,"April","Asia dan Timur Tengah","ASEAN","Malaysia",411142
2006,"April","Asia dan Timur Tengah","ASEAN","Myanmar",11675
2006,"April","Asia dan Timur Tengah","ASEAN","Singapura",733714
2006,"April","Asia dan Timur Tengah","ASEAN","Thailand",168234
2006,"April","Asia dan Timur Tengah","ASEAN","Vietnam",71756
2006,"April","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",131360
2006,"April","Asia dan Timur Tengah","Asia Selatan","India",295406
2006,"April","Asia dan Timur Tengah","Timur Tengah","Irak",5638
2006,"April","Asia dan Timur Tengah","Asia Timur","Jepang",1794714
2006,"April","Asia dan Timur Tengah","Asia Timur","Korea Selatan",686758
2006,"April","Asia dan Timur Tengah","Asia Selatan","Pakistan",53154
2006,"April","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",656970
2006,"April","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",50211
2006,"April","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",266484
2006,"April","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",284963
2006,"April","Australia dan Oceania","Australia","Australia",224045
2006,"April","Australia dan Oceania","New Zealand","New Zealand",20555
2006,"April","Afrika","Afrika Selatan","Afrika Selatan",30257
2006,"April","Afrika","Afrika Lainnya","Afrika lainnya",78728
2006,"April","Ekspor yang tidak dapat diklasifikasikan ","Ekspor yang tidak dapat diklasifikasikan","Ekspor yang tidak dapat diklasifikasikan",57468
2006,"Mei","Amerika","Amerika Utara","Amerika Serikat",862773
2006,"Mei","Amerika","Amerika Utara","Kanada",40894
2006,"Mei","Amerika","Amerika Tengah dan Selatan","Argentina",16466
2006,"Mei","Amerika","Amerika Tengah dan Selatan","Brasil",33979
2006,"Mei","Amerika","Amerika Tengah dan Selatan","Meksiko",27945
2006,"Mei","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",47477
2006,"Mei","Eropa","Uni Eropa","Belanda",190865
2006,"Mei","Eropa","Uni Eropa","Belgia",103429
2006,"Mei","Eropa","Uni Eropa","Inggris",117681
2006,"Mei","Eropa","Uni Eropa","Italia",98681
2006,"Mei","Eropa","Uni Eropa","Jerman",149543
2006,"Mei","Eropa","Uni Eropa","Perancis",65035
2006,"Mei","Eropa","Uni Eropa","Spanyol",142025
2006,"Mei","Eropa","Uni Eropa","Uni Eropa lainnya ",112798
2006,"Mei","Eropa","Rusia","Rusia",19780
